['Intaker'],"{'2019': 3, '2013': 1}"
['Check in Scan'],"{'2017': 4, '2019': 4, '2016': 3}"
['Digitory Legal'],"{'2015': 1, '2017': 1, '2018': 4, '2000': 1}"
['Balko'],"{'2019': 1, '1975': 1, '2014': 1, '2013': 3, '2018': 2}"
['CanadaVisa'],"{'1994': 2, '1976': 1, '2015': 2, '2017': 1}"
['LegalDocs'],"{'2016': 2, '2018': 1, '2015': 2}"
['Timeliss'],"{'2016': 1, '2018': 7, '2019': 1, '1961': 1, '2011': 2}"
['Legex'],"{'2019': 2, '2015': 2, '2014': 2, '1900': 1}"
['TIQK'],"{'2016': 2, '2018': 3, '2011': 1, '2004': 1}"
['AiRelo'],"{'2017': 2, '2018': 1}"
['DADSUN'],"{'1933': 2, '2019': 2, '1931': 3, '1958': 2, '1986': 5, '2013': 4, '1911': 1, '1984': 1, '1928': 1, '1964': 1, '1970': 4, '1975': 2, '2018': 3, '1980': 3, '2012': 2, '1914': 1}"
['Fiberhome'],"{'1999': 5, '1974': 3, '2016': 1, '2012': 1}"
['Pergamin'],"{'2016': 1, '2004': 1, '1979': 4, '1912': 1, '2019': 2}"
['Valla'],"{'1961': 1, '2015': 1, '2013': 3}"
['Gino LegalTech'],"{'2017': 2, '2007': 1, '2003': 1}"
['The National Law Review'],"{'1953': 1, '1956': 1, '1976': 1, '2014': 1, '2026': 1}"
['MGROUP'],"{'1964': 2, '1978': 1, '2000': 1, '2016': 1, '2017': 2, '2018': 1, '1947': 1, '1960': 1}"
['VantageBP'],"{'2018': 6, '2013': 1, '1988': 1, '2011': 2, '2019': 1, '1999': 1, '1985': 1}"
['Legalbird'],"{'2018': 2, '2016': 1, '2003': 1, '2000': 2, '2021': 1}"
['Kontrak Hukum (Buatkontrak)'],"{'2017': 1, '2018': 2, '2019': 6, '2016': 3, '1964': 1}"
['a360inc'],"{'2017': 11, '2018': 5, '2019': 3}"
['Document Modelling'],"{'2014': 1, '1987': 1, '2017': 1, '1989': 1}"
['Legalboards.io'],"{'2016': 1, '2019': 3}"
['JDoe'],"{'2019': 1, '1969': 1, '1973': 1, '2017': 1, '2018': 2, '2008': 1}"
['Mercatório'],"{'2016': 3, '2017': 1}"
['digitalCounsels'],"{'2017': 5, '2003': 1, '1972': 1, '2019': 4}"
['LegalForms'],"{'1997': 1, '2019': 1}"
['F-LEX'],"{'1969': 3, '2019': 3, '2018': 3, '1993': 1, '1997': 1, '2016': 1, '2012': 1}"
['Suyo'],"{'2014': 5, '2017': 5, '2019': 1, '2010': 1}"
['Tagdox'],"{'2017': 1, '2015': 2, '2016': 4, '2018': 2, '1935': 1}"
['ipQuants AG'],"{'2018': 4, '2016': 2, '2019': 2}"
['Easyoffer'],"{'2015': 1, '2013': 2, '1990': 2, '2016': 1}"
['ZHIANT'],"{'2019': 3, '2018': 1, '2000': 1}"
['FMeasure'],"{'2014': 2, '2005': 1, '2018': 1}"
['Branding Technology Japan'],"{'2001': 2, '2016': 3, '2005': 3}"
['OneWill'],"{'1966': 2, '1933': 2, '2015': 1, '1958': 1, '1916': 2, '2019': 4}"
['HELM360'],"{'1997': 3, '2017': 3}"
['Infolegale'],"{'2008': 8, '2018': 1}"
['SheriaSoft'],"{'2013': 1, '2018': 2, '2015': 1, '2006': 1, '2014': 2}"
['Lawflex'],"{'2015': 3, '2018': 3, '2016': 6, '2019': 1}"
['BlackStone Discovery'],"{'2003': 4, '2018': 4}"
['Hipla'],"{'2017': 4, '2019': 2, '2008': 1, '1961': 3, '2014': 1, '2016': 1, '2018': 4}"
"['Claudius Legal Intelligence, Inc.']",{'2019': 3}
['Route1'],"{'1994': 2, '2015': 1, '1922': 1, '2017': 1, '1913': 1, '2014': 1, '2004': 2, '2019': 4, '2012': 3}"
['The Law App'],"{'2017': 1, '2016': 5, '2018': 6, '1985': 1, '2019': 2}"
['audaxly'],"{'2012': 1, '1993': 1}"
['iCEIBA'],"{'2019': 9, '1905': 1, '2025': 1}"
['Alu'],"{'2015': 3, '2017': 3}"
['CCPA Toll Free'],"{'2019': 3, '2018': 1}"
['Izwan & Partners'],"{'2014': 1, '2028': 1, '1920': 2, '2018': 3, '2010': 1, '1990': 3, '2008': 1, '2019': 2, '2017': 2, '2016': 1}"
['deephound'],"{'2018': 6, '2011': 1, '2019': 3, '2016': 3, '2006': 1}"
['ApexCLE'],"{'2014': 1, '2007': 1, '2008': 2}"
['ZipClaims'],"{'2016': 3, '2019': 10, '1920': 1, '2006': 1, '1976': 1, '2011': 2, '1948': 1, '2013': 1}"
['fastMatter'],"{'2015': 2, '2018': 2, '2019': 2, '1930': 2}"
['Lexvoco'],"{'2014': 4, '2019': 10, '2015': 1, '2018': 4}"
['Veloxiti'],"{'2001': 3, '1990': 4, '2014': 2, '2019': 6, '2017': 2}"
['ZICO Law'],"{'1987': 4, '2014': 6, '2009': 3, '2010': 3, '2012': 2, '1998': 1, '1990': 1, '2015': 1}"
['Logwise'],{'2019': 1}
['Beti'],"{'2000': 3, '2018': 3, '2019': 2, '2012': 4, '1920': 1}"
['IP Checkups'],"{'2004': 8, '2017': 1, '2015': 2, '2016': 1, '2019': 1, '2018': 2, '2012': 1, '2006': 1}"
['Valire'],"{'2013': 1, '2006': 3, '1957': 1, '2019': 3, '2011': 1, '1968': 3, '2007': 1}"
['SUMMARLY'],"{'1945': 3, '2019': 3, '2016': 4, '2015': 1, '2017': 1, '2010': 5, '2009': 1}"
['SIËSDE'],"{'2017': 2, '2016': 6, '2019': 4, '2015': 1}"
['Deep Legal'],"{'2018': 2, '2009': 1, '2016': 1, '2010': 1, '2012': 1, '2017': 1, '2008': 1}"
['Compliance Sign'],"{'2004': 2, '2005': 1, '2014': 1, '2008': 1, '2001': 1, '1990': 6, '1992': 1, '1973': 1}"
['Acaya'],"{'2012': 1, '1997': 1}"
['Bilr'],"{'1992': 2, '2018': 1, '1922': 2}"
['ShakeUp Online'],"{'2017': 3, '2011': 1, '2019': 3, '2015': 1, '2014': 1, '2013': 1, '2007': 1}"
['LEGALIBOO'],"{'2015': 4, '2014': 1, '1948': 1}"
['Searchbug'],"{'1995': 5, '2009': 1, '2016': 1}"
['Alba Software'],"{'2016': 4, '1989': 2, '2006': 1, '1970': 2}"
['Immortalize'],"{'2019': 4, '2015': 1}"
['Aleri'],"{'1999': 5, '2019': 1, '2011': 1, '1987': 1, '2007': 1, '2013': 1}"
['Aldabada'],"{'2019': 1, '2016': 1}"
['GDPR Register'],"{'2018': 3, '2016': 3, '2012': 2, '2019': 1, '1995': 1, '2013': 1}"
['Legaline'],"{'2017': 1, '1995': 1, '1996': 1, '2012': 5, '2014': 2}"
['SelfLawyer'],{'2019': 2}
['ligris.'],"{'2005': 3, '2019': 1, '1907': 1}"
['Atims'],"{'1999': 2, '2018': 1, '2019': 2, '2005': 1, '1985': 1}"
['Africa Legal News'],"{'2018': 1, '2000': 1, '2017': 10, '2016': 3, '2014': 3, '2019': 1}"
['Liquid Litigation Management'],"{'2002': 5, '2018': 2}"
['AudioLock'],"{'2010': 8, '2015': 1, '1978': 1}"
['LegalMaps'],"{'2019': 1, '2000': 1, '2016': 1}"
['Finnovating'],"{'2016': 2, '2019': 7, '2015': 1, '2018': 3}"
['Ocaflow'],"{'2019': 1, '2018': 1, '2016': 2, '2002': 1}"
['3Lawgy'],"{'2016': 3, '1948': 1}"
['LegalComet'],"{'2017': 3, '2018': 8, '2019': 1}"
['Novus Law'],{'2013': 1}
['Privatica'],"{'2019': 1, '2016': 3, '2018': 1}"
['Lawgarithm'],"{'2017': 2, '2010': 1, '2014': 1, '2019': 3, '2018': 4, '2015': 1}"
['AudioCaseFiles'],"{'2006': 2, '2010': 2, '2014': 1, '2013': 1, '2009': 1, '1906': 1}"
['Sahu4You.Com'],"{'2016': 5, '2018': 1}"
['Inheryt'],"{'2018': 2, '2008': 1, '2021': 2, '2016': 5}"
['Black Swan Digital Forensics'],"{'1989': 4, '2018': 3, '2017': 2, '2001': 1, '2019': 1}"
['BlxLaw'],"{'2016': 4, '2018': 6, '1932': 1, '1905': 1, '2015': 2, '1916': 1}"
['DocPro'],"{'2000': 2, '2019': 1}"
['FilersKeepers'],"{'2018': 6, '2017': 2}"
['eifas'],"{'2016': 1, '2000': 2, '2011': 3, '1968': 1}"
['Will 2 Click'],"{'2019': 1, '2013': 1, '2018': 3, '2007': 1}"
['AENVI'],"{'1928': 1, '2018': 2, '1944': 1, '2013': 1}"
['Parallel Solutions'],"{'1996': 1, '2012': 1, '2019': 1, '2010': 1, '2007': 1, '2009': 1, '2014': 1}"
['Chudnovsky Law'],{'2004': 1}
['Crefovi'],"{'2012': 3, '2018': 1, '2016': 1, '1994': 1}"
['Moviinn'],"{'2014': 1, '2019': 3, '2017': 1}"
['Uitelkaar.nl'],"{'2017': 6, '2004': 1, '2008': 1}"
['Abogados NOW'],"{'2018': 1, '1946': 1, '1941': 2, '1979': 1}"
['id est avocats'],"{'2016': 3, '2012': 1, '2018': 1}"
['Draftr'],"{'2018': 3, '2009': 1, '1969': 6, '1948': 1, '1942': 1, '1972': 2, '1951': 3}"
['Environmental Health Coalition'],"{'1980': 5, '1982': 1, '2013': 2, '2014': 1, '2011': 3, '2003': 2}"
['LEXAI'],"{'1984': 5, '2019': 2, '1985': 1, '2007': 1, '2008': 1, '2013': 5}"
['Masoomeen Quran Center'],"{'2005': 4, '2012': 1, '2019': 1, '2007': 1, '2016': 3, '2004': 1}"
['Coretext'],"{'2013': 1, '2007': 1, '2018': 2, '2017': 1, '2009': 1, '2019': 1}"
['FilingMantra'],"{'2015': 1, '1986': 1, '2000': 2, '2018': 2}"
['Jurimetric'],"{'1960': 1, '1961': 1, '1999': 1, '2017': 1, '2009': 1, '2016': 2, '1959': 1, '2018': 1}"
['DadPardaz'],"{'2018': 6, '2017': 1, '1990': 1}"
['LexDock'],"{'2018': 1, '2019': 1, '2015': 2}"
['Patent Digest'],"{'2005': 1, '1983': 1, '2006': 1, '1974': 1, '2011': 4, '1982': 1}"
['Politico Group'],"{'2018': 1, '1971': 1}"
['Legal Innovators'],"{'2019': 6, '2016': 1}"
['Tod.d: Your Virtual Chief of Staff'],"{'2019': 2, '1960': 1, '2014': 1, '2015': 1}"
['LCM Finance'],"{'1998': 7, '2018': 6, '2019': 10, '2003': 1}"
['Berkman Solutions'],"{'2004': 8, '2011': 1}"
['Sem Processo'],"{'2015': 5, '2016': 6, '1970': 1, '2018': 2}"
['law4tw'],"{'2016': 14, '2017': 3}"
['Justice Solutions Group'],"{'2015': 3, '2005': 1, '2018': 5, '2008': 1, '2014': 1}"
['MileMark Media'],"{'2019': 1, '2018': 7}"
['Braina'],"{'2002': 1, '2013': 1, '2011': 1, '2018': 1, '2010': 2, '2012': 1, '1987': 1}"
['Qrative'],"{'2008': 1, '2017': 3, '2016': 3}"
['GoodCall'],"{'2015': 3, '2016': 1, '2018': 3, '2017': 3}"
['JW LEGAL INNOVATION SAS DE CV'],"{'2016': 3, '1948': 1, '2005': 3}"
['Matters.Cloud'],"{'1989': 1, '2017': 2, '2018': 1, '2007': 1, '1920': 1}"
['Anika Legal'],"{'2018': 2, '2019': 1}"
['Record Grabber'],"{'2014': 1, '2019': 5, '2013': 1, '2018': 4}"
['Cysae'],"{'2018': 9, '2017': 1, '1906': 2, '1909': 2, '2019': 3}"
['InCorp Services'],"{'1998': 5, '2014': 1, '2002': 1, '1917': 1}"
['Signature Closers'],"{'2006': 8, '2019': 1, '2018': 2}"
['Avallo'],"{'1996': 1, '1993': 1, '2016': 3}"
['Otica.ai'],"{'2017': 2, '2018': 1, '2019': 1}"
['Vicente Sederberg'],"{'2010': 6, '2019': 7}"
['DiJu'],"{'1948': 1, '2012': 2}"
['Litigation Master'],"{'2014': 3, '2003': 1, '2001': 2, '1973': 1, '2000': 1, '2009': 1, '2016': 2, '2019': 5, '2017': 1, '2004': 1}"
['Merton Lawyers'],"{'2013': 1, '2014': 1, '2019': 2, '2017': 1}"
['Candor Consulting'],"{'1994': 2, '2014': 2, '2018': 1}"
['LawHero'],"{'2018': 1, '2013': 1, '2019': 1, '2016': 3, '1900': 1}"
['Clemta'],"{'1954': 4, '1972': 2, '2002': 1, '2018': 1, '1920': 1, '1925': 2, '1964': 1, '2014': 2}"
['Huttons'],"{'2019': 1, '2013': 1}"
['Legal Research Center'],"{'1978': 4, '1999': 2, '2006': 1}"
['Planet Data'],"{'2001': 1, '2019': 1, '2009': 1, '2010': 1}"
['Legal Hub'],"{'2015': 1, '2018': 1, '2019': 2, '2013': 1}"
['One Protect'],"{'2011': 2, '2016': 1, '2019': 1, '2012': 4}"
['Referent'],"{'2009': 1, '1995': 1, '2016': 1, '2007': 1, '2017': 1, '2001': 1}"
['The Time Billing'],"{'2003': 1, '2019': 2}"
['LexMeet'],"{'2018': 2, '2016': 1}"
['Adidem Corporation'],"{'2019': 2, '2003': 1, '2013': 1}"
['Benoam'],"{'1999': 1, '2012': 2, '2016': 5, '2014': 1, '1992': 1, '2002': 1, '2013': 1, '2011': 1, '1918': 1}"
['Kobi AI'],"{'2015': 7, '2017': 1}"
['aapkaadvocate.com'],"{'2016': 2, '2017': 2, '2012': 1, '2018': 1, '1969': 1}"
['CYW SOLUTIONS'],"{'2019': 8, '2000': 1, '1949': 1}"
['summing'],{'2018': 1}
['Buddle'],"{'2018': 3, '2019': 1, '1928': 1, '1941': 1}"
['SueApp'],"{'2018': 11, '2017': 4, '2015': 2, '2016': 3}"
['Companyon'],"{'2016': 5, '2019': 3, '1949': 1, '2018': 3, '1994': 1, '1990': 3}"
