Foundation Software Group, https://www.foundationsg.com
Lit IQ, http://www.litiq.com/
123recht.net, https://123recht.net
Law Genius, http://law.genius.com/
Innography, https://www.innography.com/
OSET Institute, http://www.osetfoundation.org
Clause, http://www.clause.io/
iubenda, https://www.iubenda.com
Thomson Reuters, http://thomsonreuters.com/en.html
LexisNexis, http://www.lexisnexis.com
Effacts, http://www.effacts.com/en
Obvious, http://obvious.ai/
Common Company, http://www.commonre.com/
DocAssemble, http://docassemble.org
Elementary IP, http://www.elementaryip.com/
NovusLaw, http://novuslaw.com/
Ross, http://rossintelligence.com/
SmartContract, https://smartcontract.com/
Seal Software, http://www.seal-software.com/
ClearAccessIP, http://clearaccessip.com/
SimpleLegal, http://www.simplelegal.com
loom analytics, http://www.loomanalytics.com/
Paper Software, https://papersoftware.com/
Epiq Systems, http://www.epiqsystems.com
Starting Legal, http://www.startinglegal.com
Helm360, https://www.helm360.com
Merus, Inc., https://meruscase.com
LawTap, https://lawtap.com
MyMotionCalendar, http://www.mymotioncalendar.com/
Vigilant, https://vigilant.cc/
Mobile Helix, Inc., https://www.mobilehelix.com
NORMDECS, http://wp.unil.ch/forensicdecision
LLM, Inc., https://www.llminc.com
InteLease Inc., https://www.intelease.com
Intraspexion Inc., https://www.intraspexion.com
Risk Genius, https://riskgenius.com/
Synergist.io, http://www.synergist.io/
Microsystems, https://www.microsystems.com
NextLex Inc, https://www.nextlex.ch
LAWPP, LLC, https://lawpp.org
INTELLLEX, https://www.intelllex.com
Road to Status, LLC, https://roadtostatus.com
eDCaseMAN, https://www.edcaseman.com
Courting The Law, https://www.courtingthelaw.com
Bloomberg BNA, https://www.bna.com/bloomberglaw/
Paladin, https://joinpaladin.com
Practice League Legaltech Pvt. Ltd., http://www.practiceleague.com/
Compliance Qaurter, https://compliancequarter.com.au
LegalThings One, https://livecontracts.io
Xcential Legislative Technologies, http://xcential.com/
Laboralisto, Inc., https://www.laboralisto.com
thingsTHINKING GmbH, https://thingsTHINKING.net
Elijah LTD, https://www.elijaht.com
Simon Says, Inc., https://simonsays.ai
Contractize INC., https://www.contractize.com
1Law, http://www.1law.com/
AdviceScene, http://advicescene.com/
advocado, https://advocado.de
ZeekBeek, http://www.ZeekBeek.com
Waymark Tech, http://www.waymark.tech/
VortexLegal, https://www.vortexlegal.com
Vonzella, http://www.vonzella.com/
Amicable Apps, https://www.amicable.io
Virtual Legal, https://virtuallegal.com.au/
Alster Legal, http://alsterlegal.com/
AltaClaro, http://www.altaclaro.com/
Amendment.io, http://amendment.io/
Anduin Transactions, http://www.anduintransact.com
AOLaw Africa, https://www.aolaw.co.ke
Apex CLE, https://www.apexcle.com
Audiocasefiles, http://courtroomcast.lexisnexis.com/
Avtal24 / Agreement24, https://avtal24.se/
TitanFile, https://titanfile.com
TIOEX, http://tioex.com/
The Expert Institute, http://www.theexpertinstitute.com/
Beau Walker // Marketing Scientist, http://www.beauwalker.com/marketing
Bernstein, https://bernstein.io
TechGC, http://www.techgc.co/#
Brainspace, http://www.brainspace.com
Glitnr, https://glitnr.com/
Bridge US, https://bridge.us
Callisto, https://projectcallisto.org
SavvyDox Inc., http://www.savvydox.com/
Counsel on Call Services Inc, http://counseloncall.com/
LECARE, https://www.lecare.com
http://www.cfcs.co.in, http://www.cfcs.co.in
LegalSifter, http://www.legalsifter.com
Citasca, LLC, https://www.citasca.com
Klarity, http://klaritylaw.com
Mattereum, https://www.mattereum.com/
Rosenblum Law Firm, https://www.traffictickets.com
Claim Flights, https://www.claimflights.com
Herculex.ai, https://herculex.ai
Lexnet, https://www.infolex.lt
DocBlaster, http://www.docblaster.com/
ZyLAB Technologies, https://www.zylab.com
wundertax, https://www.wundertax.de/
Notarize, https://notarize.com
Lawyer Exchange, https://lawyerexchange.com
RYTER, http://ryter.io
LAWLIFT, https://www.lawlift.de/
GLC CONSULTORES, http://www.gestionlegalcolombia.com/
Justice42 B.V., https://www.uitelkaar.nl
Filingmantra, http://www.filingmantra.com/
moviinn, http://moviinn.com/
Cognitiv+, http://www.cognitivplus.com/
QDiscovery, https://qdiscovery.com/
About innovation, https://www.aboutinnovation.com/en/
Droits Quotidiens, https://www.droitsquotidiens.fr
Priory Solutions, http://priorysolutions.com/
Made in Law, https://madeinlaw.com/en/
ClicknClear, http://www.clicknclear.com/
Zero Email, https://www.zeroapp.ai/
Origin Systems, http://www.originsystems.co.za/
Radvocate, http://myradvocate.com
Dye & Durham Corporation, https://www.dyedurham.com
Legal Gateway, https://legalgateway.co
HighQ, https://www.highq.com
Lexyom, Inc., https://www.lexyom.com
Lexplosion Solutions, http://lexplosion.in
Dealsign Solutions Oy, https://www.dealsign.io
Firm24, https://firm24.com
Beacon Direct Cremation, https://www.beacondirectcremation.com/index.php
RGC Manager GmbH & Co. KG, https://www.rgc-manager.de
Eigen Technologies, https://www.eigentech.com
OSOME, https://osome.com
LawLinq, Inc., https://www.lawlinq.com
Reasoning Technology, http://www.reasoningtechnology.com
SiËSDE Dispute Resolution Technologies, https://www.siesde.com
Avokaado.com OY, https://avokaado.com/
FirstBase, https://firstbase.io/
LEX247, https://www.lex247.com
Tabled, https://tabled.io
RecordFixer, https://www.recordfixer.com
Afriwise, https://www.afriwise.com
Medchart In.c, https://medchart.ca/law
Fucitech.com, http://www.fucitech.com
Lawren.io, https://www.lawren.io
LegalDPT.com, https://www.legaldpt.com
Goh1b, https://www.goh1b.com/
Blika Solutions AB, https://www.blika.com
TRAIAL Sàrl, https://www.traial.ch
Lawbox, https://www.lawboxpro.com
Ekdesk LLC, https://www.ekdesk.com
7 Seas Solutions, https://www.7seassolutions.com
Neu Skin, https://www.neu-skin.in
DueCourse, https://duecourseapp.com
A2J Tech Store, https://www.a2j.store/
Synch, https://www.synchlaw.se
Airflow, https://getairflow.co/en
ArenoNet GmbH, http://www.rechtsanwalt.com
Osome, https://osome.com
Arbitrator Intelligence, https://www.arbitratorintelligence.com
Legalplace, https://legalplace.fr/
KISSPatent, https://www.kisspatent.com
Sleek, https://sleek.sg
AffordableLaw, https://www.affordablelaw.ng
AxiomaVox, http://axiomavox.org
Kreadance, http://mona-danse-orientale.com/
Tusk, https://www.trytusk.com
Click Attorney, https://clickattorney.net
Adden Technology Limited, https://www.addentech.com
SavvySuit, https://savvysuit.com
Knomos Knowledge Management, http://www.knomos.ca/
Pibisi, https://pibisi.com/
LeadsOnline, https://www.leadsonline.com/
Integra Ledger, http://integraledger.com/
Fiberhome, http://www.fiberhome.com/
digitalCounsels, https://www.digitalcounsels.com/
HELM360, http://helm360.com/
ApexCLE, https://www.apexcle.com/
3Lawgy, http://3lawgy.com/
Clemta, http://clemta.com/
Legalcloud, https://app.legalcloud.com.br/
GDPRfolder.eu, https://www.gdprfolder.eu/
AdvantageLaw, Inc., http://www.advantagelaw.com/
